,Id,County
64,7000000US13013000005,Barrow
65,7000000US13013000002,Barrow
66,7000000US13013000008,Barrow
67,7000000US13013000010,Barrow
68,7000000US13013000007,Barrow
69,7000000US13013000004,Barrow
70,7000000US13013000006,Barrow
71,7000000US13015000002,Bartow
72,7000000US13015000005,Bartow
73,7000000US13015000004,Bartow
74,7000000US13015000006,Bartow
75,7000000US13015000007,Bartow
76,7000000US13015000008,Bartow
77,7000000US13015000009,Bartow
78,7000000US13015000010,Bartow
79,7000000US13015000011,Bartow
80,7000000US13015000003,Bartow
81,7000000US13015000014,Bartow
82,7000000US13015000016,Bartow
83,7000000US13015000017,Bartow
84,7000000US13015000001,Bartow
85,7000000US13015000012,Bartow
86,7000000US13015000015,Bartow
87,7000000US13015000018,Bartow
88,7000000US13017000002,Ben Hill
89,7000000US13017000001,Ben Hill
90,7000000US13019000518,Berrien
91,7000000US13019001144,Berrien
92,7000000US13019001642,Berrien
93,7000000US13019001157,Berrien
94,7000000US13019011062,Berrien
95,7000000US13021000HO1,Bibb
96,7000000US13021000VV4,Bibb
97,7000000US13021000EM1,Bibb
98,7000000US13021000HA5,Bibb
99,7000000US13021000GF4,Bibb
100,7000000US13021000VV3,Bibb
101,7000000US13021000HA2,Bibb
102,7000000US13021000WA1,Bibb
103,7000000US13021000HO3,Bibb
104,7000000US13021000HA3,Bibb
105,7000000US13021000HO6,Bibb
106,7000000US13021000RU1,Bibb
107,7000000US13021000HO5,Bibb
108,7000000US13021000VV5,Bibb
109,7000000US13021000RU2,Bibb
110,7000000US13021000EM3,Bibb
111,7000000US13021000EM2,Bibb
112,7000000US13021000EM4,Bibb
113,7000000US13021000WA2,Bibb
114,7000000US13021000GF5,Bibb
115,7000000US13021000HO2,Bibb
116,7000000US13021000VV6,Bibb
117,7000000US13021000HO7,Bibb
118,7000000US13021000HO4,Bibb
119,7000000US13021000EM5,Bibb
120,7000000US13021000GF1,Bibb
121,7000000US13021000GF3,Bibb
122,7000000US13021000HA1,Bibb
123,7000000US13021000VV2,Bibb
124,7000000US13021000VV1,Bibb
125,7000000US13021000GF2,Bibb
126,7000000US13021000HA4,Bibb
127,7000000US13023000001,Bleckley
128,7000000US13025000002,Brantley
129,7000000US13025000001,Brantley
130,7000000US13025000003,Brantley
131,7000000US13027001199,Brooks
132,7000000US13027001712,Brooks
133,7000000US13027001402,Brooks
134,7000000US13027001650,Brooks
135,7000000US13027000660,Brooks
136,7000000US13027000659,Brooks
137,7000000US13027001230,Brooks
138,7000000US13029000004,Bryan
139,7000000US13029000002,Bryan
140,7000000US13029000006,Bryan
141,7000000US13029000003,Bryan
142,7000000US13029000007,Bryan
143,7000000US13029000010,Bryan
144,7000000US13029000008,Bryan
145,7000000US13029000009,Bryan
146,7000000US13029000001,Bryan
147,7000000US13029000005,Bryan
148,7000000US13031000006,Bulloch
149,7000000US13031000003,Bulloch
150,7000000US13031000001,Bulloch
151,7000000US13031000004,Bulloch
152,7000000US13031000009,Bulloch
153,7000000US13031000002,Bulloch
154,7000000US13031000010,Bulloch
155,7000000US13031000013,Bulloch
156,7000000US13031000007,Bulloch
157,7000000US13031000008,Bulloch
158,7000000US13031000012,Bulloch
159,7000000US13031000014,Bulloch
160,7000000US13031000005,Bulloch
161,7000000US13031000011,Bulloch
162,7000000US13031000015,Bulloch
163,7000000US13031000016,Bulloch
164,7000000US13033000015,Burke
165,7000000US13033000012,Burke
166,7000000US13033000001,Burke
167,7000000US13033000011,Burke
168,7000000US13033000005,Burke
169,7000000US13033000006,Burke
170,7000000US13033000004,Burke
171,7000000US13033000002,Burke
172,7000000US13033000010,Burke
173,7000000US13033000008,Burke
174,7000000US13033000003,Burke
175,7000000US13033000007,Burke
176,7000000US13033000009,Burke
177,7000000US13033000013,Burke
178,7000000US13033000016,Burke
179,7000000US13033000014,Burke
180,7000000US1303500JENK,Butts
181,7000000US130350STARK,Butts
182,7000000US130350WORTH,Butts
183,7000000US1303500BCCC,Butts
184,7000000US13035000TOW,Butts
185,7000000US13037000002,Calhoun
186,7000000US13037000001,Calhoun
187,7000000US13037000005,Calhoun
188,7000000US13037000004,Calhoun
189,7000000US13037000003,Calhoun
190,7000000US13039000004,Camden
191,7000000US13039000013,Camden
192,7000000US13039000005,Camden
193,7000000US13039000006,Camden
194,7000000US13039000007,Camden
195,7000000US13039000014,Camden
196,7000000US13039000001,Camden
197,7000000US13039000002,Camden
198,7000000US13039000003,Camden
199,7000000US13039000008,Camden
200,7000000US13039000009,Camden
201,7000000US13039000011,Camden
202,7000000US13039000010,Camden
203,7000000US13039000012,Camden
204,7000000US13043001685,Candler
205,7000000US13043001733,Candler
206,7000000US13043001734,Candler
207,7000000US13043001736,Candler
208,7000000US13043088888,Candler
209,7000000US13043099999,Candler
210,7000000US13045000501,Carroll
211,7000000US130450714A3,Carroll
212,7000000US13045001496,Carroll
213,7000000US13045001111,Carroll
214,7000000US13045001152,Carroll
215,7000000US130450714A5,Carroll
216,7000000US130450714BN,Carroll
217,7000000US13045001540,Carroll
218,7000000US13045000641,Carroll
219,7000000US13045000640,Carroll
220,7000000US130450714A2,Carroll
221,7000000US13045001542,Carroll
222,7000000US13045001122,Carroll
223,7000000US13045001483,Carroll
224,7000000US13045001240,Carroll
225,7000000US13045000716,Carroll
226,7000000US13045001163,Carroll
227,7000000US13045000715,Carroll
228,7000000US130450714BW,Carroll
229,7000000US13045000642,Carroll
230,7000000US13045000713,Carroll
231,7000000US13045001371,Carroll
232,7000000US13045001006,Carroll
233,7000000US130450714A6,Carroll
234,7000000US13045001533,Carroll
235,7000000US130450714A1,Carroll
236,7000000US130450714A4,Carroll
237,7000000US13045000682,Carroll
238,7000000US13045000649,Carroll
239,7000000US13045000650,Carroll
240,7000000US1304700BLCK,Catoosa
241,7000000US1304700BOYN,Catoosa
242,7000000US1304700CAKT,Catoosa
243,7000000US1304700CHAM,Catoosa
244,7000000US1304700FT O,Catoosa
245,7000000US1304700GRAY,Catoosa
246,7000000US1304700LAKE,Catoosa
247,7000000US1304700POPS,Catoosa
248,7000000US1304700RING,Catoosa
249,7000000US1304700WEST,Catoosa
250,7000000US1304700WOOD,Catoosa
251,7000000US1304900004A,Charlton
252,7000000US1304900003B,Charlton
253,7000000US13049000002,Charlton
254,7000000US1304900005F,Charlton
255,7000000US1304900004H,Charlton
256,7000000US1304900005R,Charlton
257,7000000US1304900003S,Charlton
258,7000000US1304900005W,Charlton
259,7000000US1305103-05C,Chatham
260,7000000US1305105-01C,Chatham
261,7000000US1305108-12C,Chatham
262,7000000US1305101-14C,Chatham
263,7000000US1305103-10C,Chatham
264,7000000US1305107-08C,Chatham
265,7000000US1305108-02C,Chatham
266,7000000US1305108-11C,Chatham
267,7000000US1305105-03C,Chatham
268,7000000US1305108-01C,Chatham
269,7000000US1305103-09C,Chatham
270,7000000US1305101-13C,Chatham
271,7000000US1305103-15C,Chatham
272,7000000US1305105-07C,Chatham
273,7000000US1305101-06C,Chatham
274,7000000US1305101-16C,Chatham
275,7000000US1305103-04C,Chatham
276,7000000US1305104-06C,Chatham
277,7000000US1305101-01C,Chatham
278,7000000US1305107-01C,Chatham
279,7000000US1305108-15C,Chatham
280,7000000US1305106-10C,Chatham
281,7000000US1305102-04C,Chatham
282,7000000US1305101-08C,Chatham
283,7000000US1305106-03C,Chatham
284,7000000US1305102-05C,Chatham
285,7000000US1305106-01C,Chatham
286,7000000US1305101-09C,Chatham
287,7000000US1305104-02C,Chatham
288,7000000US1305101-17C,Chatham
289,7000000US1305101-12C,Chatham
290,7000000US1305101-10C,Chatham
291,7000000US1305101-05C,Chatham
292,7000000US1305103-08C,Chatham
293,7000000US1305105-11C,Chatham
294,7000000US1305105-05C,Chatham
295,7000000US1305104-07C,Chatham
296,7000000US1305108-09C,Chatham
297,7000000US1305108-03C,Chatham
298,7000000US1305103-01C,Chatham
299,7000000US1305104-04C,Chatham
300,7000000US1305107-06C,Chatham
301,7000000US1305107-04C,Chatham
302,7000000US1305107-03C,Chatham
303,7000000US1305107-10C,Chatham
304,7000000US1305105-10C,Chatham
305,7000000US1305108-08C,Chatham
306,7000000US1305102-06C,Chatham
307,7000000US1305103-02C,Chatham
308,7000000US1305107-07C,Chatham
309,7000000US1305108-13C,Chatham
310,7000000US1305103-03C,Chatham
311,7000000US1305105-02C,Chatham
312,7000000US1305102-07C,Chatham
313,7000000US1305104-13C,Chatham
314,7000000US1305104-14C,Chatham
315,7000000US1305104-15C,Chatham
316,7000000US1305102-11C,Chatham
317,7000000US1305103-11C,Chatham
318,7000000US1305105-08C,Chatham
319,7000000US1305107-09C,Chatham
320,7000000US1305102-02C,Chatham
321,7000000US1305104-12C,Chatham
322,7000000US1305106-08C,Chatham
323,7000000US1305104-05C,Chatham
324,7000000US1305108-10C,Chatham
325,7000000US1305102-09C,Chatham
326,7000000US1305106-06C,Chatham
327,7000000US1305103-12C,Chatham
328,7000000US1305108-07C,Chatham
329,7000000US1305108-06C,Chatham
330,7000000US1305104-10C,Chatham
331,7000000US1305102-03C,Chatham
332,7000000US1305108-05C,Chatham
333,7000000US1305102-12C,Chatham
334,7000000US1305104-08C,Chatham
335,7000000US1305106-02C,Chatham
336,7000000US1305106-05C,Chatham
337,7000000US1305106-09C,Chatham
338,7000000US1305107-05C,Chatham
339,7000000US1305107-12C,Chatham
340,7000000US1305107-14C,Chatham
341,7000000US1305103-13C,Chatham
342,7000000US1305107-13C,Chatham
343,7000000US1305106-11C,Chatham
344,7000000US1305103-14C,Chatham
345,7000000US1305105-06C,Chatham
346,7000000US1305107-11C,Chatham
347,7000000US1305104-11C,Chatham
348,7000000US13053000001,Chattahoochee
349,7000000US13055000925,Chattooga
350,7000000US13055000961,Chattooga
351,7000000US130550C-968,Chattooga
352,7000000US13055001382,Chattooga
353,7000000US13055000940,Chattooga
354,7000000US13055001083,Chattooga
355,7000000US13055000968,Chattooga
356,7000000US13055001216,Chattooga
357,7000000US130550P-870,Chattooga
358,7000000US13055000962,Chattooga
359,7000000US13055000927,Chattooga
360,7000000US13055000870,Chattooga
361,7000000US13055001484,Chattooga
362,7000000US13057000004,Cherokee
363,7000000US13057000005,Cherokee
364,7000000US13057000032,Cherokee
365,7000000US13057000033,Cherokee
366,7000000US13057000019,Cherokee
367,7000000US13057000042,Cherokee
368,7000000US13057000023,Cherokee
369,7000000US13057000012,Cherokee
370,7000000US13057000002,Cherokee
371,7000000US13057000040,Cherokee
372,7000000US13057000020,Cherokee
373,7000000US13057000011,Cherokee
374,7000000US13057000007,Cherokee
375,7000000US13057000041,Cherokee
376,7000000US13057000018,Cherokee
377,7000000US13057000006,Cherokee
378,7000000US13057000021,Cherokee
379,7000000US13057000022,Cherokee
380,7000000US13057000037,Cherokee
381,7000000US13057000026,Cherokee
382,7000000US13057000027,Cherokee
383,7000000US13057000028,Cherokee
384,7000000US13057000029,Cherokee
385,7000000US13057000030,Cherokee
386,7000000US13057000001,Cherokee
387,7000000US13057000035,Cherokee
388,7000000US13057000036,Cherokee
389,7000000US13057000043,Cherokee
390,7000000US13057000015,Cherokee
391,7000000US13057000038,Cherokee
392,7000000US13057000016,Cherokee
393,7000000US13057000044,Cherokee
394,7000000US13057000003,Cherokee
395,7000000US13057000009,Cherokee
396,7000000US13057000034,Cherokee
397,7000000US13057000013,Cherokee
398,7000000US13057000024,Cherokee
399,7000000US13057000039,Cherokee
400,7000000US13057000031,Cherokee
401,7000000US13057000010,Cherokee
402,7000000US13057000008,Cherokee
403,7000000US13057000014,Cherokee
404,7000000US1305900005D,Clarke
405,7000000US1305900007B,Clarke
406,7000000US1305900005C,Clarke
407,7000000US1305900006B,Clarke
408,7000000US1305900004A,Clarke
409,7000000US1305900008B,Clarke
410,7000000US1305900006A,Clarke
411,7000000US1305900007C,Clarke
412,7000000US1305900006D,Clarke
413,7000000US1305900008C,Clarke
414,7000000US1305900002B,Clarke
415,7000000US1305900002A,Clarke
416,7000000US1305900001B,Clarke
417,7000000US1305900008A,Clarke
418,7000000US1305900003A,Clarke
419,7000000US1305900004B,Clarke
420,7000000US1305900005A,Clarke
421,7000000US1305900003B,Clarke
422,7000000US1305900006C,Clarke
423,7000000US1305900007A,Clarke
424,7000000US1305900001C,Clarke
425,7000000US1305900001D,Clarke
426,7000000US1305900005B,Clarke
427,7000000US1305900001A,Clarke
428,7000000US13061000001,Clay
429,7000000US13061000002,Clay
430,7000000US13061000003,Clay
431,7000000US13061000004,Clay
432,7000000US13061000005,Clay
433,7000000US13063000MO5,Clayton
434,7000000US13063000MO1,Clayton
435,7000000US1306300JB11,Clayton
436,7000000US13063000FP4,Clayton
437,7000000US1306300JB13,Clayton
438,7000000US1306300JB02,Clayton
439,7000000US1306300OAK4,Clayton
440,7000000US1306300RD03,Clayton
441,7000000US1306300JB12,Clayton
442,7000000US1306300JB09,Clayton
443,7000000US13063000EW1,Clayton
444,7000000US13063000MO4,Clayton
445,7000000US1306300RD07,Clayton
446,7000000US13063000FP1,Clayton
447,7000000US13063000FP3,Clayton
448,7000000US1306300RD11,Clayton
449,7000000US13063000LJ5,Clayton
450,7000000US13063000FP6,Clayton
451,7000000US13063000FP2,Clayton
452,7000000US1306300JB18,Clayton
453,7000000US1306300JB05,Clayton
454,7000000US13063000LJ4,Clayton
455,7000000US1306300JB16,Clayton
456,7000000US1306300JB04,Clayton
457,7000000US1306300RD02,Clayton
458,7000000US1306300JB15,Clayton
459,7000000US1306300JB03,Clayton
460,7000000US13063000LJ3,Clayton
461,7000000US13063000LJ2,Clayton
462,7000000US1306300JB06,Clayton
463,7000000US13063000MO7,Clayton
464,7000000US13063000MO2,Clayton
465,7000000US13063000MO3,Clayton
466,7000000US1306300JB08,Clayton
467,7000000US1306300JB07,Clayton
468,7000000US13063000LJ1,Clayton
469,7000000US1306300OAK1,Clayton
470,7000000US1306300OAK2,Clayton
471,7000000US1306300RD01,Clayton
472,7000000US13063000FP5,Clayton
473,7000000US1306300JB17,Clayton
474,7000000US1306300JB01,Clayton
475,7000000US13063000MO8,Clayton
476,7000000US13063000MO9,Clayton
477,7000000US1306300RD08,Clayton
478,7000000US1306300RD04,Clayton
479,7000000US1306300RD09,Clayton
480,7000000US1306300RD10,Clayton
481,7000000US1306300RD05,Clayton
482,7000000US1306300RD12,Clayton
483,7000000US13063000PH1,Clayton
484,7000000US1306300JB10,Clayton
485,7000000US1306300JB14,Clayton
486,7000000US1306300RD06,Clayton
487,7000000US13063000MO6,Clayton
488,7000000US1306300OAK3,Clayton
489,7000000US13063000PH2,Clayton
490,7000000US13063000LC1,Clayton
491,7000000US130650000AB,Clinch
492,7000000US1306500000H,Clinch
493,7000000US1306500000D,Clinch
494,7000000US1306500000F,Clinch
495,7000000US130650000AG,Clinch
496,7000000US1306700AC1B,Cobb
497,7000000US1306700AD01,Cobb
498,7000000US1306700SN2A,Cobb
499,7000000US1306700SN1A,Cobb
500,7000000US1306700AU1A,Cobb
501,7000000US1306700BK01,Cobb
502,7000000US1306700SN5A,Cobb
503,7000000US1306700BR01,Cobb
504,7000000US1306700BW01,Cobb
505,7000000US1306700LM03,Cobb
506,7000000US1306700BT01,Cobb
507,7000000US1306700ML01,Cobb
508,7000000US1306700PM02,Cobb
509,7000000US1306700SN6A,Cobb
510,7000000US1306700MR4C,Cobb
511,7000000US1306700CH03,Cobb
512,7000000US1306700CR01,Cobb
513,7000000US1306700WG02,Cobb
514,7000000US1306700EL01,Cobb
515,7000000US1306700DI01,Cobb
516,7000000US1306700VG04,Cobb
517,7000000US1306700CK01,Cobb
518,7000000US1306700EA01,Cobb
519,7000000US1306700CO01,Cobb
520,7000000US1306700DV01,Cobb
521,7000000US1306700DC01,Cobb
522,7000000US1306700DO01,Cobb
523,7000000US1306700LM04,Cobb
524,7000000US1306700DL01,Cobb
525,7000000US1306700KP01,Cobb
526,7000000US1306700MR2B,Cobb
527,7000000US1306700DU01,Cobb
528,7000000US1306700RW01,Cobb
529,7000000US1306700MT03,Cobb
530,7000000US1306700MR6B,Cobb
531,7000000US1306700TM01,Cobb
532,7000000US1306700GT01,Cobb
533,7000000US1306700EP01,Cobb
534,7000000US1306700OR03,Cobb
535,7000000US1306700FO05,Cobb
536,7000000US1306700VG03,Cobb
537,7000000US1306700PS3A,Cobb
538,7000000US1306700MA04,Cobb
539,7000000US1306700FR01,Cobb
540,7000000US1306700FY01,Cobb
541,7000000US1306700FP01,Cobb
542,7000000US1306700GM01,Cobb
543,7000000US1306700KE1A,Cobb
544,7000000US1306700HR01,Cobb
545,7000000US1306700HY01,Cobb
546,7000000US1306700PP01,Cobb
547,7000000US1306700OR04,Cobb
548,7000000US1306700SM03,Cobb
549,7000000US1306700SO01,Cobb
550,7000000US1306700SA01,Cobb
551,7000000US1306700BF02,Cobb
552,7000000US1306700PF01,Cobb
553,7000000US1306700MT01,Cobb
554,7000000US1306700KL01,Cobb
555,7000000US1306700KE4A,Cobb
556,7000000US1306700KE2A,Cobb
557,7000000US1306700BG01,Cobb
558,7000000US1306700EL02,Cobb
559,7000000US1306700FO04,Cobb
560,7000000US1306700LA01,Cobb
561,7000000US1306700LW01,Cobb
562,7000000US1306700MS02,Cobb
563,7000000US1306700MR6A,Cobb
564,7000000US1306700LM02,Cobb
565,7000000US1306700SO03,Cobb
566,7000000US1306700MA01,Cobb
567,7000000US1306700MB01,Cobb
568,7000000US1306700OR05,Cobb
569,7000000US1306700EL03,Cobb
570,7000000US1306700EL04,Cobb
571,7000000US1306700MR7A,Cobb
572,7000000US1306700MR2A,Cobb
573,7000000US1306700MR1A,Cobb
574,7000000US1306700MS01,Cobb
575,7000000US1306700KE3A,Cobb
576,7000000US1306700MK01,Cobb
577,7000000US1306700ME01,Cobb
578,7000000US1306700MC01,Cobb
579,7000000US1306700FO02,Cobb
580,7000000US1306700MT04,Cobb
581,7000000US1306700CH02,Cobb
582,7000000US1306700RW02,Cobb
583,7000000US1306700MD01,Cobb
584,7000000US1306700AC1C,Cobb
585,7000000US1306700CL02,Cobb
586,7000000US1306700KP03,Cobb
587,7000000US1306700LI01,Cobb
588,7000000US1306700RS01,Cobb
589,7000000US1306700NS01,Cobb
590,7000000US1306700NJ01,Cobb
591,7000000US1306700BF03,Cobb
592,7000000US1306700NC01,Cobb
593,7000000US1306700HT01,Cobb
594,7000000US1306700AC1A,Cobb
595,7000000US1306700NP01,Cobb
596,7000000US1306700FO01,Cobb
597,7000000US1306700PR01,Cobb
598,7000000US1306700PE01,Cobb
599,7000000US1306700SY01,Cobb
600,7000000US1306700PT01,Cobb
601,7000000US1306700PS1A,Cobb
602,7000000US1306700SW01,Cobb
603,7000000US1306700SW02,Cobb
604,7000000US1306700KE5A,Cobb
605,7000000US1306700VG02,Cobb
606,7000000US1306700WL01,Cobb
607,7000000US1306700CA01,Cobb
608,7000000US1306700RM01,Cobb
609,7000000US1306700PS2A,Cobb
610,7000000US1306700BR02,Cobb
611,7000000US1306700EL05,Cobb
612,7000000US1306700SF01,Cobb
613,7000000US1306700SI01,Cobb
614,7000000US1306700MA02,Cobb
615,7000000US1306700SN7A,Cobb
616,7000000US1306700SN3A,Cobb
617,7000000US1306700SO02,Cobb
618,7000000US1306700HL01,Cobb
619,7000000US1306700OK01,Cobb
620,7000000US1306700OR01,Cobb
621,7000000US1306700SM01,Cobb
622,7000000US1306700TR01,Cobb
623,7000000US1306700SN4A,Cobb
624,7000000US1306700MR4B,Cobb
625,7000000US1306700BT02,Cobb
626,7000000US1306700VA01,Cobb
627,7000000US1306700VG01,Cobb
628,7000000US1306700OR02,Cobb
629,7000000US1306700PO01,Cobb
630,7000000US1306700KP02,Cobb
631,7000000US1306700LM01,Cobb
632,7000000US1306700MR5A,Cobb
633,7000000US1306700MA03,Cobb
634,7000000US1306700EA02,Cobb
635,7000000US1306700MR5B,Cobb
636,7000000US1306700MR3A,Cobb
637,7000000US1306700MR4A,Cobb
638,7000000US1306700CL01,Cobb
639,7000000US1306700PM01,Cobb
640,7000000US1306700BG02,Cobb
641,7000000US13069000003,Coffee
642,7000000US13069000005,Coffee
643,7000000US13069000006,Coffee
644,7000000US13069000002,Coffee
645,7000000US13069000004,Coffee
646,7000000US13069000001,Coffee
647,7000000US13071000001,Colquitt
648,7000000US13071000007,Colquitt
649,7000000US13071000020,Colquitt
650,7000000US13071000008,Colquitt
651,7000000US13071000014,Colquitt
652,7000000US13071000009,Colquitt
653,7000000US13071000010,Colquitt
654,7000000US13071000023,Colquitt
655,7000000US13071000011,Colquitt
656,7000000US13071000012,Colquitt
657,7000000US13071000013,Colquitt
658,7000000US13071000015,Colquitt
659,7000000US13071000017,Colquitt
660,7000000US13071000018,Colquitt
661,7000000US13071000019,Colquitt
662,7000000US13071000016,Colquitt
663,7000000US13071000021,Colquitt
664,7000000US13071000002,Colquitt
665,7000000US13071000022,Colquitt
666,7000000US13073000090,Columbia
667,7000000US13073000100,Columbia
668,7000000US13073000108,Columbia
669,7000000US13073000120,Columbia
670,7000000US13073000070,Columbia
671,7000000US13073000136,Columbia
672,7000000US13073000075,Columbia
673,7000000US13073000050,Columbia
674,7000000US13073000137,Columbia
675,7000000US13073000125,Columbia
676,7000000US13073000051,Columbia
677,7000000US13073000040,Columbia
678,7000000US13073000026,Columbia
679,7000000US13073000060,Columbia
680,7000000US13073000134,Columbia
681,7000000US13073000130,Columbia
682,7000000US13073000065,Columbia
683,7000000US13073000107,Columbia
684,7000000US13073000131,Columbia
685,7000000US13073000032,Columbia
686,7000000US13073000061,Columbia
687,7000000US13073000030,Columbia
688,7000000US13073000031,Columbia
689,7000000US13073000033,Columbia
690,7000000US13073000021,Columbia
691,7000000US13073000020,Columbia
692,7000000US13073000010,Columbia
693,7000000US13073000111,Columbia
694,7000000US13073000015,Columbia
695,7000000US13073000115,Columbia
696,7000000US13073000080,Columbia
697,7000000US13073000076,Columbia
698,7000000US13073000063,Columbia
699,7000000US13073000062,Columbia
700,7000000US13073000135,Columbia
701,7000000US13073000110,Columbia
702,7000000US13073000105,Columbia
703,7000000US13073000132,Columbia
704,7000000US13073000085,Columbia
705,7000000US13073000016,Columbia
706,7000000US13073000064,Columbia
707,7000000US13073000109,Columbia
708,7000000US13073000074,Columbia
709,7000000US13073000025,Columbia
710,7000000US13073000017,Columbia
711,7000000US13073000034,Columbia
712,7000000US1307500000C,Cook
713,7000000US130750000EP,Cook
714,7000000US1307500000L,Cook
715,7000000US130750000NL,Cook
716,7000000US1307500000S,Cook
717,7000000US130750000DB,Cook
718,7000000US130750000RB,Cook
719,7000000US1307500000M,Cook
720,7000000US13077000023,Coweta
721,7000000US13077000017,Coweta
722,7000000US13077000003,Coweta
723,7000000US13077000008,Coweta
724,7000000US13077000027,Coweta
725,7000000US13077000013,Coweta
726,7000000US13077000019,Coweta
727,7000000US13077000004,Coweta
728,7000000US13077000016,Coweta
729,7000000US13077000007,Coweta
730,7000000US13077000009,Coweta
731,7000000US13077000028,Coweta
732,7000000US13077000022,Coweta
733,7000000US13077000002,Coweta
734,7000000US13077000005,Coweta
735,7000000US13077000025,Coweta
736,7000000US13077000012,Coweta
737,7000000US13077000018,Coweta
738,7000000US13077000006,Coweta
739,7000000US13077000015,Coweta
740,7000000US13077000026,Coweta
741,7000000US13077000024,Coweta
742,7000000US13077000021,Coweta
743,7000000US13077000010,Coweta
744,7000000US13077000011,Coweta
745,7000000US13077000020,Coweta
746,7000000US13077000001,Coweta
747,7000000US13077000014,Coweta
748,7000000US1307900001B,Crawford
749,7000000US13079000003,Crawford
750,7000000US1307900001A,Crawford
751,7000000US13079000002,Crawford
752,7000000US13079000004,Crawford
753,7000000US13079000005,Crawford
754,7000000US130810CONEY,Crisp
755,7000000US130810ARABI,Crisp
756,7000000US130810CORDE,Crisp
757,7000000US130810JAMES,Crisp
758,7000000US130810LISTO,Crisp
759,7000000US13083000960,Dade
760,7000000US13083001038,Dade
761,7000000US13083001885,Dade
762,7000000US13083001214,Dade
763,7000000US13083000974,Dade
764,7000000US13083001889,Dade
765,7000000US13083001222,Dade
766,7000000US13085000002,Dawson
767,7000000US13085000001,Dawson
768,7000000US13085000003,Dawson
769,7000000US13087000694,Decatur
770,7000000US13087001361,Decatur
771,7000000US13087000513,Decatur
772,7000000US13087000514,Decatur
773,7000000US13087001342,Decatur
774,7000000US13087001325,Decatur
775,7000000US13087001805,Decatur
776,7000000US13087001613,Decatur
777,7000000US13087001277,Decatur
778,7000000US130890000AA,Dekalb
779,7000000US130890000SU,Dekalb
780,7000000US130890000RL,Dekalb
781,7000000US130890000LD,Dekalb
782,7000000US130890000EG,Dekalb
783,7000000US130890000AE,Dekalb
784,7000000US130890000SR,Dekalb
785,7000000US130890000BM,Dekalb
786,7000000US130890000MV,Dekalb
787,7000000US130890000MR,Dekalb
788,7000000US130890000BG,Dekalb
789,7000000US130890000ND,Dekalb
790,7000000US130890000BD,Dekalb
791,7000000US130890000BF,Dekalb
792,7000000US130890000BJ,Dekalb
793,7000000US130890000CD,Dekalb
794,7000000US130890000CR,Dekalb
795,7000000US130890000CS,Dekalb
796,7000000US130890000CE,Dekalb
797,7000000US130890000CZ,Dekalb
798,7000000US130890000CG,Dekalb
799,7000000US130890000CJ,Dekalb
800,7000000US130890000CK,Dekalb
801,7000000US130890000CC,Dekalb
802,7000000US130890000CM,Dekalb
803,7000000US130890000CT,Dekalb
804,7000000US130890000CU,Dekalb
805,7000000US130890000CP,Dekalb
806,7000000US130890000DC,Dekalb
807,7000000US130890000ER,Dekalb
808,7000000US130890000DE,Dekalb
809,7000000US130890000MA,Dekalb
810,7000000US130890000EF,Dekalb
811,7000000US130890000RK,Dekalb
812,7000000US130890000FA,Dekalb
813,7000000US130890000FB,Dekalb
