"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N"
"0600000US1300393378","Willacoochee CCD, Atkinson County, Georgia","1924","368","1556","1515","1050","455","6","0","2","2","41","34","7","10","6","0","7","4","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0600000US1300590072","Alma CCD, Bacon County, Georgia","8123","677","7446","7204","5560","1586","3","30","4","21","242","231","126","66","3","0","23","7","3","0","3","0","0","0","0","0","0","9","0","1","0","0","0","0","5","0","1","0","0","0","1","0","0","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1300592562","Rockingham CCD, Bacon County, Georgia","3017","198","2819","2726","2543","161","1","10","0","11","93","85","37","30","5","0","9","3","1","0","0","0","0","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1300792010","Milford CCD, Baker County, Georgia","940","28","912","885","594","282","0","9","0","0","27","24","0","7","3","0","1","4","3","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1300792160","Newton CCD, Baker County, Georgia","1936","115","1821","1778","920","846","1","9","0","2","43","31","9","5","4","0","4","0","4","1","4","0","0","0","0","0","0","8","1","0","0","1","4","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2"
"0600000US1300990786","Coopers CCD, Baldwin County, Georgia","7932","104","7828","7690","4198","3440","5","27","3","17","138","131","42","45","9","1","11","9","2","0","12","0","0","0","0","0","0","5","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1300990992","East Baldwin CCD, Baldwin County, Georgia","5159","53","5106","4975","2987","1935","13","17","4","19","131","127","48","60","4","0","9","3","2","0","0","0","0","0","1","0","0","4","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1300992015","Milledgeville CCD, Baldwin County, Georgia","30708","982","29726","28968","15247","12943","46","555","20","157","758","719","311","191","75","3","85","31","9","2","11","0","0","1","0","0","0","35","17","6","5","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301190198","Baldwin CCD, Banks County, Georgia","4798","565","4233","4082","3964","40","8","48","5","17","151","141","20","84","10","0","22","0","0","0","2","1","0","0","2","0","0","8","5","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301191524","Homer CCD, Banks County, Georgia","4932","163","4769","4627","4445","108","15","52","1","6","142","138","43","72","8","0","14","0","0","0","1","0","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301191956","Maysville CCD, Banks County, Georgia","4619","285","4334","4181","4021","106","14","35","2","3","153","151","41","71","10","0","24","0","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301192803","Southeast Banks CCD, Banks County, Georgia","3686","151","3535","3361","3148","140","17","54","0","2","174","169","46","89","10","0","22","0","0","0","1","0","0","0","1","0","0","4","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301390162","Auburn CCD, Barrow County, Georgia","20875","2453","18422","17534","15179","1242","22","996","4","91","888","854","187","382","123","7","105","4","13","3","10","6","0","1","9","3","1","28","15","3","0","0","2","1","0","4","0","0","0","0","0","2","0","1","0","0","0","0","4","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"0600000US1301390264","Bethlehem CCD, Barrow County, Georgia","19658","3066","16592","15838","12156","2816","40","682","5","139","754","707","236","239","77","6","92","22","6","7","14","0","1","4","3","0","0","46","26","4","0","3","1","0","0","4","0","0","1","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0600000US1301392850","Statham CCD, Barrow County, Georgia","13480","1350","12130","11617","9281","1791","20","466","3","56","513","479","139","199","39","4","71","2","10","0","8","2","0","0","2","1","2","34","31","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301393390","Winder CCD, Barrow County, Georgia","29492","3691","25801","24573","18966","4292","48","1089","5","173","1228","1176","381","452","112","16","122","30","23","2","28","3","0","0","6","0","1","45","25","11","0","1","0","0","1","3","0","0","0","0","0","4","0","0","0","0","0","0","7","2","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301590024","Adairsville CCD, Bartow County, Georgia","11475","626","10849","10354","9355","792","31","116","1","59","495","477","131","260","30","4","44","3","1","0","3","0","0","0","0","1","0","16","7","2","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0"
"0600000US1301590570","Cartersville CCD, Bartow County, Georgia","57308","7088","50220","47797","37788","8875","115","742","30","247","2423","2317","790","968","156","15","249","56","30","4","33","0","0","4","7","5","0","98","64","9","4","13","5","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","2","2"
"0600000US1301591080","Emerson CCD, Bartow County, Georgia","12264","1593","10671","10109","9312","558","48","123","4","64","562","532","105","273","46","8","80","1","8","1","1","0","0","0","9","0","0","21","9","1","0","1","3","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301591104","Euharlee-Taylorsville CCD, Bartow County, Georgia","8770","397","8373","7963","7486","409","22","30","0","16","410","397","81","219","37","0","50","3","0","0","5","0","0","0","0","2","0","13","6","4","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301591656","Kingston CCD, Bartow County, Georgia","7082","450","6632","6280","5780","385","26","62","1","26","352","334","80","172","23","0","40","10","3","0","3","0","0","0","0","3","0","17","8","0","0","2","2","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301593360","White-Pine Log CCD, Bartow County, Georgia","12002","597","11405","10894","10438","290","12","96","4","54","511","495","92","303","29","11","41","5","9","0","0","0","0","0","1","4","0","16","3","1","0","1","5","2","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301791176","Fitzgerald CCD, Ben Hill County, Georgia","15594","1009","14585","14161","7969","5976","53","116","0","47","424","403","192","138","21","0","22","24","1","1","2","0","0","0","0","0","2","21","7","0","0","2","2","0","2","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301792433","Queensland CCD, Ben Hill County, Georgia","1600","45","1555","1501","1250","246","4","0","0","1","54","49","8","25","4","0","6","3","0","0","3","0","0","0","0","0","0","5","1","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301990054","Alapaha CCD, Berrien County, Georgia","1496","20","1476","1416","1109","296","0","0","1","10","60","57","8","28","0","0","5","15","0","0","0","0","0","0","1","0","0","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301991092","Enigma CCD, Berrien County, Georgia","3493","404","3089","2984","2761","183","6","13","4","17","105","104","27","55","5","0","14","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301992130","Nashville CCD, Berrien County, Georgia","9827","362","9465","9161","7918","1161","12","44","1","25","304","283","102","127","16","0","34","3","0","0","0","0","0","0","1","0","0","19","12","0","1","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1301992442","Ray City CCD, Berrien County, Georgia","3344","259","3085","2943","2608","294","4","23","4","10","142","131","27","67","20","0","12","0","0","0","3","0","0","0","2","0","0","11","3","0","0","0","0","3","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302191794","Lizella CCD, Bibb County, Georgia","21649","646","21003","20423","11834","7906","53","520","2","108","580","549","184","167","62","3","41","38","18","1","28","0","0","1","5","1","0","29","14","2","0","5","3","0","0","3","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0"
"0600000US1302191891","Macon East CCD, Bibb County, Georgia","20242","446","19796","19198","3461","15535","36","79","14","73","598","563","275","95","14","6","18","77","20","5","47","0","0","0","4","2","0","27","18","2","0","1","1","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","7","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"0600000US1302191892","Macon West CCD, Bibb County, Georgia","102746","4747","97999","95061","34065","58097","160","2335","19","385","2938","2729","1126","522","286","24","233","241","111","11","129","10","0","7","9","20","0","183","99","29","2","13","10","0","0","7","5","0","3","0","4","2","9","0","0","0","0","0","23","4","1","16","1","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","2","0","0"
"0600000US1302192634","Rutland CCD, Bibb County, Georgia","12709","898","11811","11473","7427","3696","32","275","7","36","338","319","85","105","35","0","57","14","5","1","8","1","0","0","2","6","0","19","7","4","0","0","0","0","0","3","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302390708","Cochran CCD, Bleckley County, Georgia","11576","444","11132","10899","7973","2730","11","151","8","26","233","204","81","69","24","0","20","2","1","0","6","0","0","0","0","0","1","20","7","0","0","0","3","3","5","1","0","0","0","0","0","1","0","0","0","0","0","0","9","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302392198","Northeast Bleckley CCD, Bleckley County, Georgia","1007","25","982","958","894","58","0","2","0","4","24","22","3","10","4","0","4","0","0","0","1","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302591500","Hoboken CCD, Brantley County, Georgia","5103","92","5011","4858","4730","93","7","24","0","4","153","148","35","81","7","0","18","3","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"0600000US1302592124","Nahunta CCD, Brantley County, Georgia","6147","103","6044","5823","5519","266","20","11","0","7","221","214","37","123","6","0","41","2","3","0","0","0","0","0","1","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302593306","Waynesville CCD, Brantley County, Georgia","6771","131","6640","6322","6068","203","18","7","3","23","318","310","48","194","18","0","40","2","2","2","4","0","0","0","0","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302790222","Barney CCD, Brooks County, Georgia","882","59","823","802","666","132","2","0","0","2","21","20","3","11","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0600000US1302790234","Barwick-Pavo CCD, Brooks County, Georgia","1537","125","1412","1350","1081","253","6","5","1","4","62","58","15","24","7","0","9","1","1","0","0","0","1","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302790948","Dixie CCD, Brooks County, Georgia","1465","89","1376","1326","705","608","2","3","1","7","50","46","19","26","0","0","1","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302791086","Empress CCD, Brooks County, Georgia","1086","39","1047","1017","885","125","3","1","2","1","30","27","17","5","2","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302792088","Morven CCD, Brooks County, Georgia","4743","291","4452","4340","3352","956","8","11","0","13","112","109","36","52","7","0","13","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302792436","Quitman CCD, Brooks County, Georgia","6588","352","6236","6054","2377","3610","3","47","2","15","182","160","77","48","3","0","12","10","3","0","7","0","0","0","0","0","0","16","11","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","4","0","0","0","0","0","0"
"0600000US1302991236","Fort Stewart CCD, Bryan County, Georgia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302992346","Pembroke CCD, Bryan County, Georgia","11008","341","10667","10151","8157","1857","30","67","16","24","516","482","121","224","33","19","67","9","1","1","0","3","0","0","0","4","0","33","12","6","1","1","3","0","2","5","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1302992514","Richmond Hill CCD, Bryan County, Georgia","33730","2928","30802","28871","23164","4473","72","965","37","160","1931","1809","443","553","430","36","227","27","33","0","39","1","0","0","16","4","0","114","32","13","4","2","22","0","4","31","1","0","2","0","0","1","0","0","2","0","0","0","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303190426","Brooklet CCD, Bulloch County, Georgia","11965","572","11393","10952","9080","1547","25","248","10","42","441","426","86","189","67","11","44","2","5","2","14","5","0","0","1","0","0","14","5","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0600000US1303192142","Nevils-Stilson CCD, Bulloch County, Georgia","7324","202","7122","6784","6185","507","29","32","7","24","338","321","70","159","16","11","48","13","0","0","1","1","0","0","1","1","0","12","8","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0"
"0600000US1303192400","Portal CCD, Bulloch County, Georgia","3648","124","3524","3412","2604","787","3","4","2","12","112","106","37","43","8","0","18","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303192472","Register CCD, Bulloch County, Georgia","2521","101","2420","2328","1671","633","8","10","0","6","92","89","35","37","5","0","6","2","0","0","0","1","0","0","2","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303192844","Statesboro CCD, Bulloch County, Georgia","55641","3181","52460","50764","30172","19301","94","989","43","165","1696","1603","631","416","186","22","108","83","34","5","45","8","0","0","13","52","0","86","51","9","0","5","6","11","0","0","1","0","2","0","0","1","0","0","0","0","0","0","6","1","0","1","0","0","0","4","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"0600000US1303391296","Girard CCD, Burke County, Georgia","1041","8","1033","1013","580","425","1","3","0","4","20","18","7","6","4","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303391362","Greens Cut CCD, Burke County, Georgia","5735","224","5511","5358","3320","1998","9","13","5","13","153","137","54","60","11","2","4","0","0","0","3","3","0","0","0","0","0","15","7","1","0","0","0","0","0","0","1","0","3","0","0","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303391644","Keysville CCD, Burke County, Georgia","3151","177","2974","2816","1974","800","11","21","4","6","158","153","39","68","10","1","20","4","2","2","6","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303391992","Midville CCD, Burke County, Georgia","1118","41","1077","1062","424","636","0","1","0","1","15","14","2","7","1","0","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303392694","Sardis CCD, Burke County, Georgia","1951","42","1909","1811","1034","760","5","4","0","8","98","93","63","12","2","0","6","5","0","0","2","0","0","0","0","1","2","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303393198","Vidette CCD, Burke County, Georgia","803","52","751","733","332","400","1","0","0","0","18","18","9","2","4","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303393300","Waynesboro CCD, Burke County, Georgia","10797","233","10564","10323","4277","5938","18","55","1","34","241","230","113","56","11","0","21","23","1","2","1","0","0","0","1","1","0","5","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","6","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303591182","Flovilla CCD, Butts County, Georgia","2777","68","2709","2595","1906","655","6","2","1","25","114","111","23","56","13","2","8","6","0","0","2","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303591572","Jackson CCD, Butts County, Georgia","8483","273","8210","7933","4556","3242","15","41","6","73","277","260","112","80","17","0","23","19","4","0","3","2","0","0","0","0","0","14","8","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0600000US1303591602","Jenkinsburg CCD, Butts County, Georgia","2471","92","2379","2271","1468","760","7","15","0","21","108","106","36","48","3","1","7","6","0","0","1","4","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303592822","Southwest Butts CCD, Butts County, Georgia","6115","242","5873","5725","3864","1801","8","29","1","22","148","141","39","60","14","0","20","1","0","0","6","1","0","0","0","0","0","6","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"0600000US1303593438","Worthville CCD, Butts County, Georgia","5588","128","5460","5226","4834","350","3","15","1","23","234","218","35","131","14","3","30","5","0","0","0","0","0","0","0","0","0","16","7","1","0","4","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303790120","Arlington CCD, Calhoun County, Georgia","1064","18","1046","1034","242","788","2","2","0","0","12","11","3","4","0","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303791038","Edison CCD, Calhoun County, Georgia","1749","57","1692","1668","577","1086","0","5","0","0","24","22","15","4","0","0","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303791710","Leary CCD, Calhoun County, Georgia","711","11","700","694","255","433","4","1","0","1","6","6","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303792076","Morgan CCD, Calhoun County, Georgia","2049","63","1986","1967","692","1262","2","11","0","0","19","15","1","10","0","0","1","1","2","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1303991650","Kingsland CCD, Camden County, Georgia","12567","762","11805","11051","8068","2697","45","127","9","105","754","707","203","259","103","5","91","19","6","3","12","0","0","0","2","3","1","43","20","4","0","1","5","4","0","5","0","0","0","0","1","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"0600000US1303992652","St. Marys CCD, Camden County, Georgia","33949","2684","31265","29422","23045","5349","113","682","45","188","1843","1724","548","524","267","38","184","45","39","9","45","0","0","0","18","7","0","105","45","13","4","4","15","1","0","10","0","0","2","0","5","6","0","0","0","0","0","0","8","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","6","0","6","0","0","0","0","0","0"
"0600000US1303993408","Woodbine CCD, Camden County, Georgia","8252","212","8040","7648","6090","1451","27","36","12","32","392","370","94","175","38","3","39","9","11","0","0","0","0","0","1","0","0","18","9","3","1","1","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","1","1"
"0600000US1304390060","Aline CCD, Candler County, Georgia","1775","195","1580","1521","1172","335","3","8","1","2","59","57","5","44","0","0","6","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1304391986","Metter CCD, Candler County, Georgia","6630","602","6028","5892","4008","1796","12","51","2","23","136","116","57","41","5","0","5","3","0","0","1","0","2","0","0","2","0","16","7","0","0","0","1","1","3","0","2","0","0","0","2","0","0","0","0","0","0","0","4","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"0600000US1304392430","Pulaski CCD, Candler County, Georgia","2576","581","1995","1946","1387","550","4","4","0","1","49","45","9","22","0","0","8","2","0","0","4","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0600000US1304590342","Bowdon CCD, Carroll County, Georgia","9694","273","9421","8998","7904","993","17","35","3","46","423","408","158","172","21","0","42","4","3","0","8","0","0","0","0","0","0","14","6","2","2","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
